sku_id,sku_description,client_id,lot_number,storage_req,unit_of_measure,length,width,height,weight
2010_C1,8.5x11. ThickInstructions. Putting on pink,MSP,NA,Regular,EA,8.5,11,0.2,0.2
2010_C2,8.5x11. Thick Back.  Thankful for our patients,MSP,NA,Regular,EA,8.5,11,0.025,0.01
2010_C3,8.5x11. ThickInstructions. Havy You Brushed today,MSP,NA,Regular,EA,8.5,11,0.25,0.1
2010_C3_GIVEAWAY,"8.5x11. ThickInstructions.Comment a ""thumbs up"" to enter to win",MSP,NA,Regular,EA,8.5,11,0.25,0.1
2010_C4,8.5x11. ThickInstructions. Happy Halloween,MSP,NA,Regular,EA,8.5,11,0.2,0.1
2009-BOX-D,2009-BOX-D- Engagement Box,MSP,NA,Regular,EA,0.5,0.4,0.15,2
2009-BOX-O,2009-BOX-O- Engagement Box,MSP,NA,Regular,EA,0,0,0,0
2009-SS-C,2009-SS-C- Canada Campaign,MSP,NA,Regular,EA,0,0,0,0.7
2009-SS-INT,2009-SS-INT - International Social Sign Campaign,MSP,NA,Regular,EA,0,0,0,0.45
2011-BUTTON,3in Round Pin back button. Grateful for our patients,MSP,NA,Regular,EA,3,1.54,0.1,0.01
2011_CALENDAR,8.5x11. ThickNovemeber Calendar. November Shot List,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2011_D1,8.5x11. Thick Thanks to teeth we can feast. Going the Extra Smile,MSP,NA,Regular,EA,11,8.5,0.2,0.02
2011_E1,8.5x11. ThickInstructions.Classis or Electric,MSP,NA,Regular,EA,11,8.5,0.1,0.01
2011_E2,8.5x11. Thick Instructions. Use it or Lose it,MSP,NA,Regular,EA,11,8.5,0.1,0.01
2011_E2_PROP,8.5x11. Thick Instructions. ____Days left till Insurance ...,MSP,NA,Regular,EA,11,8.5,0.1,0.01
2011_E3,8.5x11. Thick Instructions. Whats Your Favorite Thanksgiving Side,MSP,NA,Regular,EA,11,8.5,0.1,0.01
2011_E3_GIVEAWAY,8.5x11. Thick Instructions.Comment Yours to Enter to win:,MSP,NA,Regular,EA,11,8.5,0.2,0.02
2011_E4,8.5x11. ThickInstructions. We love this small business,MSP,NA,Regular,EA,11,8.5,0.2,0.02
2011_ENVELOPE,9x12 Envelope. November. brown,MSP,NA,Regular,EA,12,12,0.1,0.01
2011_G1,8.5x11. Thick Gourd Times. Gratitude is my Attitude,MSP,NA,Regular,EA,11,8.5,0.2,0.02
2011_G2,8.5x11. Thick Before. After ( Die cut interieor),MSP,NA,Regular,EA,11,8.5,0.2,0.02
2011_INT1,8.5x11 Going the extra smile.Gourd Times,MSP,NA,Regular,EA,11,8.5,0.1,0.02
2011_INT2,8.5x11 Classic or Electric.Describe 2020,MSP,NA,Regular,EA,11,8.5,0.1,0.02
2011_MARKER,Dry Erase marker,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2011_O1,Thanks to teeth we can feast. Kepping it Tight with...,MSP,NA,Regular,EA,11,8.5,0.1,0.01
2011_STICKER,2x3 Sticker High Jean,MSP,NA,Regular,EA,3,2,0.01,0.01
2011_STICKER2,2x2 Logo Sticker,MSP,NA,Regular,EA,3,1.5,0.01,0.01
2012-BUTTON,3in Round Pin back button.Feeling Jolly,MSP,NA,Regular,EA,3,3,0.2,0.01
2012-BUTTON2,3in Round Pin back button. Falalala Floss,MSP,NA,Regular,EA,3,3,0.1,0.01
2012_CALENDAR,8.5x11. Thick December Calendar. December Shot List,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2012_COMIC,4x4. ThickComic,MSP,NA,Regular,EA,4,4,0.01,0.01
2012_D1,8.5x11. Thick Holiday Fillings. Oh Dentistree,MSP,NA,Regular,EA,11,8.5,0.2,0.02
2012_E1,8.5x11. Thick Instructions.Share Favorite thing about the holidays,MSP,NA,Regular,EA,11,8.5,0.1,0.02
2012_E1_GIVEAWAY,8.5x11. Thick Instructions.  Commnet to enter to win,MSP,NA,Regular,EA,11,8.5,0.1,0.02
2012_E2,88.5x11. Thick Instructions. Bring out the ugly Sweaters,MSP,NA,Regular,EA,11,8.5,0.2,0.2
2012_E3,8.5x11. ThickInstructions.Share a Charity,MSP,NA,Regular,EA,11,8.5,0.2,0.02
2012_E4,8.5x11. Thick Instructions. Describe your 2020 with 3 Emojis,MSP,NA,Regular,EA,11,8.5,0.2,0.02
2012_ELF_ STICKERS,5x7 Sticker page,MSP,NA,Regular,EA,7,5,0.01,0.01
2012_EMOJI,Inflatable Emoji Ball,MSP,NA,Regular,EA,2,2,1,0.01
2012_ENVELOPE,9x12 Envelope. December. Green,MSP,NA,Regular,EA,12,9,0.1,0.02
2012_G1,8.5x11. Thick Happy Holidays. Bye bye 2020,MSP,NA,Regular,EA,11,8.5,0.2,0.02
2012_G2,8.5x11. Thick I heart the tooth fairy. Happy Valentine's Day,MSP,NA,Regular,EA,11,8.5,0.2,0.02
2012_GLASSES,Mulit colored light up slat glasses,MSP,NA,Regular,EA,6,2,0.01,0.25
2012_GOALS,8.5x112020 in review. 2021 Social Media Kickoff,MSP,NA,Regular,EA,8,5,0.01,0.01
2012_GREETING CARD,4x6 Greetings card,MSP,NA,Regular,EA,6,4,0.1,0.02
2012_O1,8.5x11. Thick Tinsel Grin. Sprucing up...,MSP,NA,Regular,EA,11,8.5,0.2,0.02
2012_SANTA_HAT,Red Felt Santa Hat,MSP,NA,Regular,EA,14,12,0.01,0.05
2012_SHIRT,Green. Large . May your smile be merry and bright,MSP,NA,Regular,EA,28,21,0.01,0.25
2011-12-V_CALENDAR,8.5x11. Thick November Calendar. December Calenda,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2011_V1,8.5x11. ThickInstructions.Diabetic Eye Disease Month,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2011_V2,8.5x11. Thick Instructions. ___ Days left ....,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2011_V3,8.5x11. Thick Instructions. Grateful for our patients,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2011_V4,8.5x11. Thick Instructions. We love this small business,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2012_V1,8.5x11. ThickInstructions. Happy Holidays,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2012_V2,8.5x11. ThickInstructions.Keep it safe...,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2012_V3,8.5x11. Thick Back.  Instructions. Share a Charity,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2012_V4,8.5x11. Thick Instructions.Describe 2020,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2011-12-C_CALENDAR,8.5x11. Thick November Calendar. December Calenda,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2011_C1,8.5x11. ThickInstructions.Classic or Electric,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2011_C2,8.5x11. Thick Instructions. Remembrance Day,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2011_C3,8.5x11. Thick Instructions. Comment with your all time favorite...,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2011_C3_GIVEAWAY,8.5x11. Thick Instructions. Comment to enter to win,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2011_C4,8.5x11. ThickInstructions.We love this small business,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2012_C1,8.5x11. ThickInstructions. Share your Favorite thing...,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2012_C1_GIVEAWAY,8.5x11. Thick Back.  Instructions.Comment to Enter to win,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2012_C2,8.5x11. Thick Instructions.Bring out the Ugly Sweaters,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2012_C3,8.5x11. ThickInstructions. Happy Holidays,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2012_C4,8.5x11. Thick Instructions.Describe 2020...,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2011-BOX-D,2011-BOX-Dental Engagement Box,MSP,NA,Regular,EA,0.4,0.45,0.15,1.5
2011-BOX-O,2011-BOX-Ortho Engagement Box,MSP,NA,Regular,EA,0,0,0,0
2011-SS-C,2011-SS-C- Canada Campaign,MSP,NA,Regular,EA,0,0,0,0.75
2011-SS-INT,2011-SS-INT- International Campaign,MSP,NA,Regular,EA,0,0,0,0.45
2011-SS-V,2011-SS-V- Vision Packet,MSP,NA,Regular,EA,0,0,0,0
2103_BOWTIE,Green Sequin Bowtie,MSP,NA,Regular,EA,4.5,4.5,4.5,0.01
2103_GLASSES,Mirror Aviator Glasses,MSP,NA,Regular,EA,4,1.5,0.01,0.01
2103_GUITAR,Multi color inflatable guitar,MSP,NA,Regular,EA,8.5,3,8.5,0.01
2103_HEAD-BOBBER,Green Glitter Shamrock Headband bobber,MSP,NA,Regular,EA,3,1.5,0.01,0.01
2103_MARKERS,Dry Erase Markers,MSP,NA,Regular,EA,5,0.01,5,0.01
2104_MASK STICKERS,5x7 Watch your Mouth for oral Cancer stickers,MSP,NA,Regular,EA,5,3,0.01,0.01
2104_MUSTACHE-GLASSES,Grouch Marks style disguise glasses with mustache,MSP,NA,Regular,EA,5,2,0.01,0.01
2104_SWEATBAND,Lime green Sweatband with white dancing tooth patch,MSP,NA,Regular,EA,5,1,0.01,0.01
2103-BUTTON,3in Round Pin back buttonLucky You're our Patient,MSP,NA,Regular,EA,1.5,1.5,0.01,0.01
2103-BUTTON2,3in Round Pin back button. You Rock,MSP,NA,Regular,EA,1.5,1.5,0.01,0.01
2103_CALENDAR,8.5x11. ThickMarch Calendar. March Shot List,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_D1,8.5x11. ThickDentistry is a Work of Heart. Irish you'd Floss,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_E1,8.5x11. Thick Instructions.This Doc Rocks,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_E2,8.5x11. Thick Instructions. A Woman Who has inspired me,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_E2_PROP,8.5x11. ThickInstructions. Girls Run the World,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_E3,8.5x11. Thick Instructions.Whats your Lucky Charm,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_E3_GIVEAWAY,8.5x11. ThickInstructions.Comment an emoji...,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_E4,8.5x11. Thick Instructions. Office Tour,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_E4_SCRIPT,8.5x11. Thick Instructions.  Office Tour Script,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_ENVELOPE,9 x12 Envelope. March. Blue,MSP,NA,Regular,EA,12,0.01,9,0.01
2103_G1,8.5x11. ThickSlam Dunk Checkup. Top Doc,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_G2,8.5x11. ThickMVP. My Smile is So Extra,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_O1,8.5x11. ThickOrthodontics is a Work of Heart. Resting brace Face,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104-BUTTON,3in Round Pin back button.Tooth Egg-spert,MSP,NA,Regular,EA,1.5,1.5,0.01,0.01
2104_CALENDAR,8.5x11. Thick April Calendar. April Shot List,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_D1,8.5x11. Cleaning Every-bunny's teeth.Get woke about dental health,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_E1,8.5x11. Thick Instructions.Most Likely to Play a Prank,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_E1_PROP,8.5x11. Thick Instructions.   Most Likely to Be Pranked,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_E2,8.5x11. Thick Instructions. Watch Your Mouth for Oral Cancer,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_E2_PROP1,8.5x11. Thick Instructions. Swear to be aware...,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_E2_PROP2,8.5x11. Thick Instructions. Oral Cancer Awareness Month,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_E3,8.5x11. Thick Instructions. What color is your toothbrush,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_E3_GIVEAWAY,8.5x11. Thick Instructions. Comment to Enter to win,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_E4,8.5x11. ThickInstructions. Can Dentists Dance,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_E4_PROP,8.5x11. Instructions.  You Can Dance If You Want To,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_E4_SCRIPT,8.5x11. Instructions.  Script,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_ENVELOPE,9x12 Envelope. April. Blue,MSP,NA,Regular,EA,12,9,0.01,0.01
2104_G1,8.5x11. Thick Take a peep at my teeth. Office buds,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_G2,8.5x11. New Patient. Fri-yay,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_O1,8.5x11. Thick Straightening every-bunny's Teeth. This is my Silver Lining,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103-04-V_CALENDAR,"8.5x11. Thick
March Calendar. April Calendar",MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_V1,8.5x11. Thick Instructions.Be aware,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_V2,8.5x11. ThickInstructions. A Woman who inspired me is,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_V3,8.5x11. Thick Instructions. Whats your lucky charm,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_V4,Instructions.This Eye Doc Rocks,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_V1,8.5x11. Thick Instructions. Most Likely to Play an Prank,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_V1_PROP,8.5x11. Thick Instructions. Most Likely to be Pranked,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_V2,8.5x11. Thick Instructions.Office Tour,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_V3,8.5x11. Thick Instructions.Spring Screening,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_V4,8.5x11. ThickYou can dance if you want to,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103-04-C_CALENDAR,8.5x11. ThickMarch Calendar. AprilCalendar,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_C1,8.5x11. Thick Instructions.This Doc Rocks,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_C2,8.5x11. Thick Instructions. A woman who inspires me is______,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_C2_PROP,8.5x11. ThickInstructions. Girls Run the World,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_C3,8.5x11. Thick Instructions. What's Your Lucky Charm,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_C3_GIVEAWAY,8.5x11. ThickInstructions. Comment and enter to win,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103_C4,8.5x11. Thick Instructions.Office Tour,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_C1,8.5x11. Thick Instructions. Most Likely to Play a Prank,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_C1_PROP,8.5x11. Thick Instructions. Most Likely to be Pranked,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_C2,8.5x11. Thick Instructions. Watch Your Mouth,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_C2_PROP,8.5x11. Thick Instructions.Swear to Be Aware,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_C4,8.5x11. ThickInstructions. Can Dentists Dance,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_C4_PROP,8.5x11. ThickInstructions. You Can Dance If you want to,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104_C3_GIVEAWAY,8.5x11. Thick Instructions. Comment and enter to win,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2103-BOX-D,2103-BOX-Dental Engagement Box,MSP,NA,Regular,EA,0,0,0,0
2103-BOX-O,2103-BOX-Ortho Engagement Box,MSP,NA,Regular,EA,0,0,0,0
2103-SS-C,2103-SS-C- Canada Campaign,MSP,NA,Regular,EA,0,0,0,0.9
2103-SS-INT,2103-SS-INT- International Campaign,MSP,NA,Regular,EA,0,0,0,0
2103-SS-V,2103-SS-V- Vision Packet,MSP,NA,Regular,EA,0,0,0,0
2104_C3,8.5x11. ThickInstructions. What Color Is your Toothbrush,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2104-BOX-D,2104-BOX-Dental Engagement Box,MSP,NA,Regular,EA,0,0,0,0
2105_CHALKBOARD,Small orange Chalkboard with chalk and foam eraser,MSP,NA,Regular,EA,8,6.5,1,0.05
2105_LIGHT SWORD BLUE,"inflatable ""light sword"" Blue",MSP,NA,Regular,EA,1.5,2,0.01,0.01
2105_LIGHT SWORD RED,"inflatable ""light sword"" Red",MSP,NA,Regular,EA,1.5,2,0.01,0.01
2105_MARKERS,Dry Erase Markers,MSP,NA,Regular,EA,0.01,0.01,5,0.01
2106_CROWN,gold foil paper crown,MSP,NA,Regular,EA,3,2.5,0.01,0.01
2106_SASH,"Blue 2.5""x 72 sash ""Patient of the Day""",MSP,NA,Regular,EA,72,2.5,0.01,0.01
2106_SELFIE STICK,"Blue Selfie Stick ""My Social Practice""",MSP,NA,Regular,EA,12,1.5,12,1
2105-BUTTON,3in Round Pin back buttonTeeth are Groovy,MSP,NA,Regular,EA,2.5,2.5,0.01,0.01
2105-BUTTON2,3in Round Pin back button. Smile Power,MSP,NA,Regular,EA,2.5,2.5,0.01,0.01
2105_CALENDAR,8.5x11. ThickMay Calendar. May Shot List,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_D1,Flossed and Found. Sit Back and Relax,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_E1,8.5x11. Thick Instructions. May the 4th be with you,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_E1_PROP1,8.5x11. Thick Instructions. Use the Floss,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_E1_PROP2,8.5x11. ThickInstructions. Our Patients are BB-Great,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_E1_PROP3,8.5x11. Thick Instructions.THis is the Way,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_E2,8.5x11. ThickInstructions.Call Me,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_E2_SCRIPT,8.5x11. Thick Instructions. Script,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_E3,8.5x11. Thick Instructions.  A Teacher Who Changed My Life,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_E4,8.5x11. Thick Instructions.  Where would you rateher be...,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_E4_GIVEAWAY,8.5x11. Thick Instructions. Comment and enter to win,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_ENVELOPE,9 x12 Envelope. May. Blue,MSP,NA,Regular,EA,12,9,0.01,0.01
2105_G1,8.5x11. ThickShout Out to all the Moms. Its a Good Day to Have a Good Day,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_G2,8.5x11. ThickXray Vision. Smile Super Hero,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_O1,Proof Braces are cool. This is a sign...,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106-BUTTON,3in Round Pin back button.Show me your summer smile,MSP,NA,Regular,EA,2.5,2.5,0.01,0.01
2106_CALENDAR,8.5x11. Thick June Calendar. June Shot List,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_D1,8.5x11. Its the Cavity free for me. Its a Gas,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_E1,8.5x11. Thick Instructions.Patient of the Day,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_E2,"8.5x11. Thick Instructions. I ""heart"" my Job",MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_E2_SCRIPT,8.5x11. Thick Instructions. Script,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_E3,8.5x11. Thick Instructions. What Makes you Smile,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_E3_GIVEAWAY,8.5x11. Thick Instructions. Comment and enter to win:,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_E4,8.5x11. Thick Instructions. Team Selfie,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_ENVELOPE,9x12 Envelope. June. Blue,MSP,NA,Regular,EA,12,9,0.01,0.01
2106_G1,8.5x11. Dad Jokes are how Eye Roll. Summer Starts Now,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_G2,8.5x11. Teeth are Groovy. Quarentine Tan Lines,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_MASK STICKERS,5x7 Watch your Mouth for Smile stickers,MSP,NA,Regular,EA,7,5,0.01,0.01
2106_O1,8.5x11. Thick Orthodontists are always correcting people. Its the braces for me,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105-06-C_CALENDAR,8.5x11. ThickMay Calendar. June Calendar,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_C1,8.5x11. Thick Instructions. May the 4th be with you,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_C1_PROP1,8.5x11. Thick Instructions. Use the Floss,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_C1_PROP2,8.5x11. ThickInstructions. Our Patients are BB-Great,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_C1_PROP3,8.5x11. Thick Instructions.THis is the Way,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_C2,8.5x11. ThickInstructions.Call Me,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_C3,8.5x11. Thick Instructions.  A Teacher Who Changed My Life,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_C4,8.5x11. Thick Instructions.  What are your Victoria Day Plans,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105_C4_GIVEAWAY,8.5x11. Thick Instructions. Comment and enter to win,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_C1,8.5x11. Thick Instructions.Patient of the Day,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_C2,"8.5x11. Thick Instructions. I ""heart"" my Job",MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_C3,8.5x11. Thick Instructions. What Makes you Smile,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_C3_GIVEAWAY,8.5x11. Thick Instructions. Comment and enter to win:,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_C4,8.5x11. Thick Instructions. Team Selfie,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105-06-V_CALENDAR,8.5x11. ThickMay Calendar. June Calendar,msp,NA,Regular,EA,11,8.5,0.01,0.01
2105_V1,8.5x11. Thick Instructions. May the 4th be with you,msp,NA,Regular,EA,11,8.5,0.01,0.01
2105_V1_PROP1,8.5x11. ThickInstructions. Our Patients are BB-Great,msp,NA,Regular,EA,11,8.5,0.01,0.01
2105_V1_PROP2,8.5x11. Thick Instructions.THis is the Way,msp,NA,Regular,EA,11,8.5,0.01,0.01
2105_V2,8.5x11. ThickInstructions.Call Me,msp,NA,Regular,EA,11,8.5,0.01,0.01
2105_V3,8.5x11. Thick Instructions.  A Teacher Who Changed My Life,msp,NA,Regular,EA,11,8.5,0.01,0.01
2105_V4,8.5x11. Thick Instructions.  Healthy habits...,msp,NA,Regular,EA,11,8.5,0.01,0.01
2106_V1,8.5x11. Thick Instructions.Patient of the Day,msp,NA,Regular,EA,11,8.5,0.01,0.01
2106_V2,"8.5x11. Thick Instructions. I ""heart"" my Job",msp,NA,Regular,EA,11,8.5,0.01,0.01
2106_V3,8.5x11. Thick Instructions. Team Selfie,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2106_V4,8.5x11. Thick Instructions. Share Your Shades,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2105-BOX-D,2105-BOX-Dental Engagement Box,msp,NA,Regular,EA,0,0,0,0
2105-BOX-O,2105-BOX-Ortho Engagement Box,msp,NA,Regular,EA,0,0,0,0
2105-SS-C,2105-SS-C- Canada Campaign,msp,NA,Regular,EA,0,0,0,0.85
2105-SS-INT,2105-SS-INT- International Campaign,msp,NA,Regular,EA,0,0,0,0
2105-SS-V,2105-SS-V- Vision Packet,msp,NA,Regular,EA,0,0,0,0
2107-BOX-D,2107-BOX-D- Engagement Box,MSP,NA,Regular,EA,0,0,0,0
2107-BUTTON,3in Round Pin back buttonHooray for the USA,MSP,NA,Regular,EA,3,3,0.01,0.25
2107-BUTTON2,3in Round Pin back button. How did we do...,MSP,NA,Regular,EA,3,3,0.01,0.25
2107_ GLASSES,American Flag Slit Glasses,MSP,NA,Regular,EA,6,2.5,2,0.25
2107_CALENDAR,8.5x11. ThickJuly Calendar. July Shot List,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2107_D1,8.5x11. Thick Numb and Number. Got to Brush'em all,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2107_E1,8.5x11. Thick Instructions. SMile Sparkles,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2107_E1_PROP1,8.5x11. Thick Instructions. HBD America,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2107_E1_PROP2,8.5x11. ThickInstructions. Land of Libert-eeth,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2107_E1_PROP3,8.5x11. Thick Instructions.Fire Workin' it,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2107_E2,8.5x11. ThickInstructions.Shout Out,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2107_E3,8.5x11. Thick Instructions.  Gold Medal Smile,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2107_E3_GIVEAWAY,8.5x11. Thick Instructions. Tag someone...enter to win,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2107_E4,8.5x11. Thick Instructions.  Ask the Doc,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2107_E4_SCRIPT,8.5x11. Thick Instructions. Script,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2107_ENVELOPE,9 x12 Envelope. July. Blue,MSP,NA,Regular,EA,12,9,0.01,0.01
2107_FLAG,Small American Flag,MSP,NA,Regular,EA,8.5,11,0.01,0.25
2107_G1,8.5x11. ThickWe Stan America. Ain't That the Tooth,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2107_G2,8.5x11. ThickSmiles are Contagious. Aloha Summer,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2107_GOLD-MEDAL,Plastic gold medal with ribbon,MSP,NA,Regular,EA,3,3,0.01,0.3
2107_INT1,8.5x11. Aint that the tooth. Customized smile,MSP,NA,Regular,EA,8.5,11,0.01,0.25
2107_MARKERS,Dry Erase Markers Ea,MSP,NA,Regular,EA,6,1.5,0.01,0.35
2107_MEGAPHONE,Red and White. Paper Megaphon. Go Team,MSP,NA,Regular,EA,7,5,3,0.75
2107_O1,8.5x11. Thick Tips for Sore Braces. Your teeth wer meant to be together,MSP,NA,Regular,EA,11,8.5,0.01,0.01
2107_PADDLE,"Yellow. 4x6 paper ""yes"" or ""no"" paddle",MSP,NA,Regular,EA,4,6,0.01,0.25
2108-BUTTON,3in Round Pin back button.Great White Smile,MSP,NA,Regular,EA,3,3,0.01,0.25
2108_CALENDAR,8.5x11. Thick August Calendar. August Shot List,MSP,NA,Regular,EA,8.5,11,0.01,0.25
2108_D1,8.5x11. Teeth are our Crowning Achievement. Promoted to Tooth Fairy,MSP,NA,Regular,EA,8.5,11,0.01,0.25
2108_E1,8.5x11. Thick Instructions. gum or mint,MSP,NA,Regular,EA,8.5,11,0.01,0.25
2108_E2,8.5x11. Thick Instructions. Best Thing About Summer,MSP,NA,Regular,EA,8.5,11,0.01,0.25
